00c8403d-4b19-8b1c-1417-000000002880;2022-07-17 17:00:00+02:00;2022-07-17 15:00:00+02:00;;47bc55ea-c7dc-4fae-ac14-6cab10a1c43d;Vervelende kater? Hoog tijd om hem wat afleiding te bezorgen!  Kom naar de Poezenboot en maak zelf speeltjes die je kat plezier brengen. Samen met onze creatieve poezenvriendin verander je alledaags materiaal in het favoriete hebbeding van je kat. Voor jong en minder jong!;Workshop: leuke kattenspeeltjes maken;0
00d6ebf3-9f13-4b68-aacb-89983509bfd2;;;81ff0bc4-e869-c6ce-c3dc-000000004536,03a68ce5-e41f-fc35-0686-000000004536;;Tijdens de wandeling gaan we op zoek naar de kunstenaar Frans Masereel. Reserveren is zeker wenselijk;Een wandeling rond Masereel;
00e58f21-c5e0-e560-0784-000000002199;2022-07-21 21:30:00+02:00;2022-07-21 20:30:00+02:00;;35071c25-6508-4064-9f16-e3de456ac46c;Een mix van Ghanese Pop muziek met invloeden van disco en rap muziek, overgoten met een lentesausje van Reggae, Afrikaanse gospel, Afrobeats vermengd met de Blues en Rock sound van Gent/België.;Kwame Mulzz & The Band;0
00eaf107-8532-4383-82c8-799625f247eb;;;be22d09d-213e-845d-cf1f-000000005226;;;Blck Mamba;
0112b5a5-c2a5-c01d-a64b-000000003333;2022-07-15 21:30:00+02:00;2022-07-15 20:30:00+02:00;;11633361-6b2e-4feb-9ab2-3d4c00b7a33b;Acrobatie, muziek en doehetzelf door Zoonlief Collectief.;Pour toi, Erik;0
0120a510-823b-dec5-f947-000000000759;2022-07-24 05:59:59+02:00;2022-07-23 06:00:00+02:00;;d37b6a59-5afb-4827-b735-3cc15a78dc11;Gent centrum per boot. Gids aan boord. Om de 20 minuten vertrekt er een boot. Reserveren niet nodig tenzij voor groepen vanaf 20 p. Tickets kopen: online of on the spot op de Kraanlei.;Historische rondvaart doorheen het middeleeuwse centrum + gratis ijsje. Duur: 50 minuten.;9
0120bc3b-eb91-924f-5161-000000001926;2022-07-20 11:45:00+02:00;2022-07-20 11:00:00+02:00;;0403a228-9fdb-4ecc-ab26-77862b77ce5c;Stok Paard Prins haalt zijn houten ros weer van stal en gaat op queeste naar de ware liefde.  Een sprookjesachtige en humoristische buitenvoorstelling over avonturen beleven, proberen, falen en opnieuw proberen. Over zoeken naar liefde. En die vinden op een plek waar je het eerst niet had verwacht!  Tekst: Raf Walschaerts en Lander Severins Regie: Raf Walschaerts Spel: Lander Severins of Myrthe Van Velden of Loes Carrette of Thomas Van Caeneghem Stem: Raf Walschaerts Muziek: Thomas Van Caeneghem Kostuums: Jana Roos In samenwerking met: Historische Huizen Gent;Stok Paard Prins;11
0126ff2b-3b1f-1c30-1f8b-000000005490;2022-07-21 05:59:59+02:00;2022-07-20 06:00:00+02:00;;7a5ee963-2f0d-4061-ad9f-8f38fcc292f7;Hij zegt ook dat je ermee naar Russische wateren moet varen ... maar misschien is dat toch geen verstandig idee. In plaats daarvan: doe een boot na!  De wedstrijd: https://bit.ly/3nBjhsZ  Download DJEO  ANDROID: shorturl.at/ptxyH APPLE: shorturl.at/HRVW0;Jan Matthys zegt: steel een boot;0
012fe7f6-38cc-b546-1783-000000001941;2022-07-16 18:15:00+02:00;2022-07-16 17:00:00+02:00;;32cb0fe0-b372-49a7-be67-34ba72044350;"De monoloog ""de poezemuis""  is een verhaal vol humor en dubbele bodems. Een fantastische, bijna surrealistische vertelling die zeer vrijmoedig en met veel humor afrekent met een schrikbarend moralisme ten aanzien van de seksualiteit.";"ARS MUSICA  "" poezemuis""";10
0131e70e-38b6-47bb-89ef-dd5c2661cf7b;;;fc12b226-6c10-3f3a-f18a-000000000930,d5ea9d76-9ad0-3c89-4a38-000000000930;59db2337-60e4-4e1b-916b-9a4bdc61eab5;;Gene Thomas met muzikant;
0132ca69-2a2d-8df7-f6f6-000000001611;2022-07-20 23:00:00+02:00;2022-07-20 17:00:00+02:00;;aeedaebe-96b4-4d5c-a7f2-3e15ebbde287;Wereldberoemd geworden tijdens Gentse feesten 2006 tem 2019, op braderieën van Aartselaar tot Zingem,  Roma Antwerpen, Covent Garden Londen, Carré Amsterdam, Korea,…  Zijn ze nu terug, muzikaler, knapper en met meer dorst! De zes Marcels : Die Verdammte Spielerei! Hopsasa!;Die Verdammte Spielerei;0
0138b5e7-bb05-bf39-d13d-000000002481;2022-07-22 05:59:59+02:00;2022-07-21 06:00:00+02:00;;c8a75f81-b762-4a14-844f-638689c61bdd;Wim Opbrouck staat bekend als acteur, zanger, presentator en goedlachse speelvogel. Maar minder mensen zijn vertrouwd met zijn beeldend werk.  Voor het eerst openbaart Opbrouck zijn werken in Museum Dr. Guislain, waar hij zijn tekeningen en schetsboeken vol bedenkingen en hersenspinsels op een groot publiek loslaat. Zijn collectie beslaat een periode van dertig jaar. De expo biedt een inzicht in het brein van Opbrouck die zich persoonlijk en kwetsbaar opstelt, maar verliest daarbij niet zijn gekende speelsheid en gulheid om de kijker te betrekken. Opbrouck wil de mens tot tekenen aanzetten, want in een tekening schuilt er kracht. Kracht om te ontdekken, maar ook om te ontsnappen.;Wim Opbrouck - Open hart;10
0149882b-862f-0742-51ea-000000000834;2022-07-20 10:45:00+02:00;2022-07-20 10:00:00+02:00;;b1132ef3-b757-4875-9bb5-0fc03f753b08;Zin om een feestje te bouwen, uit je comfortzone te komen, je te verkleden en ne keer goe zot te doen?  Doe dan mee aan onze Ghent Dance Extravaganza, waar we al joggend en dansend helemaal uit de bol gaan op leuke muziek! Vooraf boeken op de website: www.toursofghent.com;"Interactieve, Gentse Dans Zottigheid (""Rancing"")";20
015b8559-ed9c-4db3-8147-1f217edc0a25;;;dcf395df-48c0-bdb8-1631-000000002790,355bf293-eacc-f673-3646-000000002790;;Zij zullen de Groentenmarkt ‘onveilig’ maken met hun mix van klassiekers uit alle genres: Pop, Pop-rock, Hiphop, Dance.;Silicon Carne;
016782e1-bca8-cd83-da58-000000001134;2022-07-19 17:00:00+02:00;2022-07-19 15:00:00+02:00;;1bba1654-9eac-42cd-b75d-197cea0e5ac0;Prins Bernard verdiept zich in een legende over 2 vervloekte koningskinderen. Het laat hem niet los, hij  is er onophoudelijk mee bezig. In zijn bureau valt hij uitgeput in slaap. Hij krijgt tot 3x toe het  bezoek van een fee die een raadselachtige boodschap brengt. Pierke wordt ingeschakeld en samen met Prins Bernard vertrekt hij op avontuur. Hun eerste tocht brengt hen tot in een kasteelruïne, waar ze kennis maken met de eerste der koningskinderen: de Ezelsprins. Hun tweede reis leidt naar een geheimzinnig bos vol bloemen. Vinden ze hier het tweede koningskind en kunnen ze de vloek opheffen? Spannend verhaal vol humor! Na de voorstelling volgt een korte initiatie cursus. Er wordt uitgelegd  hoe poppen  gemaakt worden en welke soorten er allemaal bestaan. Er komen nog facetten aan bod zoals poppen bespelen, acteren,  klank- en licht, decors. Je kijkt ook achter de schermen waar je zelf vanop de speelbrug een pop kunt bewegen. Je leert er veel bij over deze unieke kunstvorm.;Pierke en de Ezelsprins;7
01836172-ccb9-7ffd-ed97-000000004704;2022-07-22 17:00:00+02:00;2022-07-22 16:00:00+02:00;;548ce19f-a9db-4818-a97d-a28f8e35f17d;Beatbox workshop door Gents finest Serdi.;Serdi - beatbox workshop;0
01886866-587a-1c81-b62a-000000003879;2022-07-23 17:00:00+02:00;2022-07-23 13:00:00+02:00;;433f25ec-633e-447a-abd9-6d0102cc81e0;Ronde 1:    20.07: 14.00 - 18.00 u Ronde 2:    20.07: 19.00 - 23.00 u Ronde 3:    21.07: 13.00 - 17.00 u Ronde 4:    21.07: 19.00 - 23.00 u Ronde 5:    22.07: 13.00 - 17.00 u Ronde 6:    22.07: 19.00 - 23.00 u Ronde 7:    23.07: 13.00 - 17.00 u;Open Internat. schaaktoernooi van Gent;0
0189688e-4f69-4f27-a3d3-26f221a1eb5d;;;7e368361-7648-7c6e-9916-000000005340;c0f354cd-7f6d-4fd2-bff3-d4239439740e;Fairlop Brass Band uit het Verenigd Koninkrijk sluit de Muzikale Verpozingen muzikaal af.;Slotconcert Muzikale Verpozingen 2022;
01931892-b595-a2c6-872e-000000005529;2022-07-16 21:30:00+02:00;2022-07-16 20:00:00+02:00;;83045471-d45c-4760-8bc5-666a93520ef4;;Motown Supremacy XL (live);0
0193bfc1-3458-3084-02b9-000000005493;2022-07-16 05:59:59+02:00;2022-07-15 06:00:00+02:00;;1c393684-de40-4ba6-8f10-da445262effc;Lunaparken, eendjes, schietkraam, vanalles te winnen! (in het slechtste geval: nen extra oliebol)  De wedstrijd: https://bit.ly/3nBjhsZ  Download DJEO  ANDROID: shorturl.at/ptxyH APPLE: shorturl.at/HRVW0;Jan Matthys zegt: win iets op de kermis;0
019ad0c9-177d-5df7-b74f-000000001941;2022-07-17 18:15:00+02:00;2022-07-17 17:00:00+02:00;;32cb0fe0-b372-49a7-be67-34ba72044350;"De monoloog ""de poezemuis""  is een verhaal vol humor en dubbele bodems. Een fantastische, bijna surrealistische vertelling die zeer vrijmoedig en met veel humor afrekent met een schrikbarend moralisme ten aanzien van de seksualiteit.";"ARS MUSICA  "" poezemuis""";10
01c3f45d-8c95-49af-8a83-9621fb1a67b9;;;979dd450-45a7-5def-221f-000000002433,1a8544d1-0e36-0177-47d3-000000002433;;LOOP is een jongleer concert met groovy worpen en funky blikvangers, op een bedje van rock ’n roll. Twee jongleurs en een drummer spelen een setlist van jazzy sounds tot garage rock, van speels tot absurd jongleren om te eindigen met een serenade voor de kleinste balletjes en ringetjes ter wereld. Vergeet je oordopjes niet mee te nemen!;LOOP – Stoptoï;
01c8741c-d8f5-4465-8f4e-14821b019d4b;;;5198c02d-1e69-df87-0896-000000001956,c416f5aa-b932-cead-08ba-000000001956,447e12a7-71ec-f260-6cf6-000000001956;;;La Compagnie Zusvex (FR) - Pom Pom Girl;
01ca6db4-79e8-4f97-9534-2d87335c019f;;;065c73f1-8a3a-670a-aaca-000000003339;;Een comedy open mic is voor beginnende comedians die hun eerste stappen zetten én voor meer ervaren comedians die nieuw materiaal willen uitproberen. Kom de nieuwste talenten ontdekken in dé comedykelder van Gent en hoor als eerste de nieuwe grappen.;Roes Comedy Club: Open Mic;
01cdc90f-4065-43bf-bb20-58b49716d15d;;;b7d2f570-1413-def1-950c-000000001587,16f247b2-7ef3-edf8-077e-000000001587,89b686ad-e68f-ea02-bd0c-000000001587,665331c2-b1ee-67e2-68c8-000000001587,f04e0845-ec42-f75b-0408-000000001587,ce9eb3e7-2bd5-0164-4e36-000000001587,70f9d40c-c2f5-d780-7ec8-000000001587,8693d18f-4b07-ffe2-a672-000000001587;;Rondvaart van 50 minuten per overdekte boot waarbij u van Waterlander - muziektheater kan genieten;Waterlander - Muziektheater;
020f40c9-6354-4a33-b9db-38498b3bfd3d;;;367bfe04-f988-5856-0843-000000004467;fe7d82b7-2215-4d96-af61-533d9670e968;;Thank God it’s Friday;
020f4465-a016-4e30-ad88-9ce3c04a9207;;;416f5828-a2c6-4565-f52c-000000003963;;Geen-feestje-geld-terug-garantie is wat je krijgt.   Het dak gaat er gegarandeerd af, niet meer en al zeker niet minder.   Pop, metal, Dance, Rock, Soul, Funk, it’s all been covered.  Is deze coverband enkel maar een coverband?  Wait and see!;The Black Men;
0228ebab-3e24-b369-6cc5-000000003321;2022-07-24 05:59:59+02:00;2022-07-23 17:00:00+02:00;;3c60e80f-0c23-4b71-8018-8a32051f6a37;Sien Volders en Thomas Heerma van Voss  kiezen elk een literair fragment dat hen raakt of inspireert als vertrekpunt voor een verrassend gesprek over boeken, schrijvers, leven, lezen, zomer en alles wat komt aanwaaien. Nadien kunt u in de binnentuin genieten van een glaasje.  (foto Sien Volders © Lieve Blancquaert);Sien Volders - Thomas Heerma van Voss;8
02296fc5-9a95-4711-a0f4-920149ec34fb;;;6ac6f7e7-136d-3f89-0a94-000000005379;;Vanuit de Sint-michielsbeweging organiseren we opnieuw ons Djiezes! festival tijdens  de Gentse Feesten (15-17 juli) in ons huis en tuin in de Lange Violettestraat 277! Niet te missen!  - Vrijdagavond (15/7, 19u30-22u): open Taizé-gebedsavond gevolgd door lekkere, huisgemaakte spaghetti aan studentikoze prijs en Volksspelen.  - Zaterdag (16/7): Gentse Brunch (8u30-11u) boordevol Gentse specialiteiten en streekproducten! Aansluitend vrij toegankelijke aperitiefconcerten (12u-16u) door bekende en minder bekende namen uit de Gentse (studenten) music scene oa. Lieven Tavernier! - Zaterdagavond (16/7, 17u-18u) verzorgen we ook een Gospel Eucharistieviering in de begijnhofkerk met aansluitend een Orval tasting in het huis (18u15).  - Zondag (17/7): Gentse Brunch (8u30-11u) boordevol Gentse specialiteiten! Aansluitend vrij toegankelijke aperitiefconcerten (12u-16u) met oa. Roel Van Bambost!  Brunch tickets (20€ in VVK) zijn te verkrijgen via karel.sintmichiel@gmail.com;Djiezes! Lieven Tavernier Aperitiefconcert;
023a0b8e-a46c-4557-802e-9aadc2891780;;;7157180e-66ff-8fab-1378-000000002814;;;DJerom;
024a3a92-c091-bd63-477d-000000002130;2022-07-22 17:30:00+02:00;2022-07-22 15:00:00+02:00;;50bf5144-593e-43be-a762-cbcdbb0bb7ee;NONDEDJU   Een komedie in het Gents over een nonnenklooster die dreigt te vergrijzen.;Vree Wijs! Theater VZW;19
02777e11-f15e-ad34-ae7c-000000001176;2022-07-24 17:30:00+02:00;2022-07-24 15:00:00+02:00;;5955ffca-a77d-460e-92fc-c63d4746d02b;Een feestelijk jubileumprogramma Deel 1: Op concert bij de paus Deel 2: Europa ontvangt  Muziek uit alle genres: opera, operette, musical, filmmuziek...  Begeleid door: Piano: Pieter Tieghem Violen: Hendrik Ide & Hans Van Kerckhoven Cello: Ludo Ide  Prijs: € 15;Erika Pauwels - Arte Vocale : 30 jaar op de Gentse Feesten;15
0279ebdd-13ba-4859-8dab-3de4dd4b2fa6;;;39683448-f1cd-5d0d-08ee-000000000852;c0f354cd-7f6d-4fd2-bff3-d4239439740e;Concert gebracht door het jeugd symphonisch orkest van Saffron Walden County High School uit Essex - Groot-Brittannië.;Saffron Walden County High School - Essex (GB);
02a468ea-a123-1060-5071-000000003564;2022-07-22 12:00:00+02:00;2022-07-22 11:00:00+02:00;;17ab5cf7-3b3f-4dd3-a33b-420f5f6e0241;Hoewel pas afgestudeerd, beschikt pianiste Marlies Cornelis al over een heel eigen en weloverwogen muzikale visie. Haar concertprogramma is een exclusief vrouwelijke aangelegenheid met werk van Ruth Crawford Seeger, Ana-Maria Avram en Maya Verlaak.;Marlies Cornelis;0
02b2c14d-48fa-8ef9-98f3-000000002811;2022-07-21 20:35:00+02:00;2022-07-21 19:20:00+02:00;;bb3047f3-593b-4283-9907-a68ebfc3f3c8;Dit piano/zang duo brengt, speciaal voor de Gentse Feesten, een mix van pop-songs . Puur en eerlijke sound.;Smooth;0
02c17085-e723-4cd0-a7b6-f8f96c14a18f;;;a77313e2-f062-59c9-f25a-000000003771;;;Lowie Trio;
02cd2776-6c73-1aaf-0fca-000000002271;2022-07-18 18:00:00+02:00;2022-07-18 10:00:00+02:00;;98cde59f-4a52-420c-8c90-1b00e0b6d991;Een zoektocht voor het hele gezin in één van Gents oudste en gezelligste wijken. Aan de hand van een leidraad, vragen, raadsels en puzzels leer je het Patershol op eigen tempo beter kennen.  Deze zoektocht bestaat ook in het Frans.  Kostprijs: € 10/boekje.  Een zoektochtboekje kan gedeeld worden door 3 à 4 personen.  Boekjes zijn te koop op de Botermarkt 9, 9000 Gent (dinsdag tot zondag tussen 10u00 en 18u00). Op maandag enkel via afspraak info@gandante.be.;Zoektochtboekje: Sherlock Holmes in het Patershol;0
02d45ace-c99b-40a6-b3f3-76036d0d7200;;;c4f98fbd-bd4f-fc25-7899-000000004101;;De Ketnetband is de live band van Ketnet en is de meest swingende kids band van het land. Al meer dan 20 jaar touren ze door Vlaanderen en zetten ze elke tent of plein op zijn kop. Met elk jaar bijna 100 shows mogen ze gerust de populairste band voor kids genoemd;Ketnetband;
02d955c4-d472-4471-9361-6619ce55a648;;;a922f4ca-c07e-fa59-4d16-000000001854;;Al meer dan een decennium baant Pauwel zich, in verschillende gedaantes en wars van alle trends, een weg in de schaduw van de muziekscene. Zijn typerend breekbaar stemgeluid en zijn groot talent voor kleine liedjes leveren hem een groeiende cult following op. Sinds zijn debuut-EP op Unday Records vorig jaar lijken steeds meer mensen de weg te vinden naar zijn indiefolk voor fans van Elliott Smith, Low Anthem en consoorten.;Pauwel;
02fcf0ab-e257-443e-8d8e-eccf752e0b25;;;24895edd-a775-fe96-799d-000000005469;;Als ontvangstcomité hebben we het gezelligste radioteam van Gent kunnen strikken. Een interactieve avond met muziek, interactie en nog muziek.  Geen openingsceremonie kan tippen aan de zege van Dries, Leander en Zoe om jouw 10-daagse goed in te zetten.;RADIO ROSIE: Het Ontvangstcomité;
03133656-52bc-55c7-3f90-000000000627;2022-07-19 21:30:00+02:00;2022-07-19 20:00:00+02:00;;3d13092f-82fe-407a-9195-1773586122f2;Na zijn succesvolle debuutvoorstelling 'De hoogste berg' is Robrecht Vanden Thoren terug met een gloednieuwe voorstelling. In 'Achteraf niet komen huilen' heeft hij terug goesting om te daten. Op een avond gaat hij op speeddate, maar dit verloopt niet zonder slag of stoot.;Robrecht Vanden Thoren;25
032616f0-ea54-9a82-31c1-000000003663;2022-07-21 17:00:00+02:00;2022-07-21 16:00:00+02:00;;2c01586d-d3c8-4af2-a936-6e9488b69905;;Tapdance promotion - Tapdans;0
032e33a2-6f4c-4b3e-a6d3-2707c5a9221a;;;0aa294f2-5943-2980-b796-000000003915;b69a6f1c-2919-47fc-b185-874f3fde2bb1;Stevige bluesrock, blues op speed, garagerock uit een tuinhuis, roots met wortels boven en gebladerte onder de grond, woeste rock’n’roll!;White Van Men - Missy Sippy Blues & Roots Festival - Gentse Feesten '22;
0331217c-8290-e9fa-9dd2-000000001779;2022-07-23 22:30:00+02:00;2022-07-23 21:30:00+02:00;;a1d268c9-b2d9-43b2-820a-796ce04a5885;Iedereen kent 3D-cinema, sommigen ervaarden al eens 4D maar ken je 5D televisie al? Nee, je kijkt niet gewoon thuis naar je scherm, maar in een gezellige zaal naar een televisie-avond die voor je ogen gecreëerd wordt.;Uitgestreamd;6
0335a4ee-ed86-55a4-e5c9-000000000594;2022-07-22 18:00:00+02:00;2022-07-22 10:00:00+02:00;;ca04ec68-367b-49de-a219-2f2facbb7594;De geschiedenis van het Gravensteen met een vleugje humor? Dat kan! Comedian Wouter Deprez geeft je via een unieke audiogids zijn visie op het verleden van de machtige Gentse burcht.;Bezoek Gravensteen;12
033b1e5a-5eb6-c69f-8ace-000000000624;2022-07-18 22:00:00+02:00;2022-07-18 20:00:00+02:00;;28ccd0c4-46d9-443e-8cd2-0a4181a0b57e;Zoe Bizoe presenteert 'Soirée Burlesque'. Samen met haar vrienden, de crème de la crème van de Belgische burlesque, neemt Zoe ons mee naar de tijd van de grandioze cabaret optredens. Verwacht je aan verschillende sensuele & betoverende acts, muziek, zang en dans.;Zoe Bizoe & Friends;27
033c82e0-23b3-5933-7609-000000005292;2022-07-22 05:59:59+02:00;2022-07-21 17:00:00+02:00;;96237748-ac40-469d-a52c-668e7fbde707;Op 19 april 1943 hielden drie jonge kerels in Boortmeerbeek een trein tegen die vertrokken was uit de Dossinkazerne. Ze waren gewapend met en pistool, een stormlamp en enkele tangen. Enkele zoutkorreltjes, meer was het niet. Eén van de jongens slaagde erin de wagondeur te openen.;“De trein die stilstond” - Een KAHAANIVertelling door Mieke Felix.;0
034a154e-f1cd-55a3-b695-000000002151;2022-07-18 22:00:00+02:00;2022-07-18 19:30:00+02:00;;ea48073c-ff13-4689-bb5a-137041d39f9a;Net als elk jaar brengt KM De Melomanen een wervelende komedie van Romain Deconinck. Het jaar 1964. Alfred, de schoonzoon van Stien Potaarde is Europees judo kampioen geworden bij de politie. Als beloning mag hij samen met zijn hele familie en de familie Pycke op reis naar Spanje. Klein probleempje echter, in de reis is geen verblijf inbegrepen. Onder een verzengende hitte moet het gezelschap op zoek naar een passend, en liefst niet te duur logement. Gelukkig komt de lokale politie ter hulp en vinden ze een klein en vooral goedkoop hotel.  Ongewild helpen ze de politie in de zoektocht naar een onverlaat die nietsvermoedende toeristen besteelt.  Romain Deconinck schreef 13 stukken met de familie Potaarde in de hoofdrol. Dit stuk is het laatste en bovendien een van de beste uit deze reeks.;K.M. De Melomanen - De Familie Potaarde in Spanje - Een wervelende komedie van Romain Deconinck;15
035668c8-f610-467e-b530-e76607aed9da;;;ccec1c9f-4b19-cd94-edb3-000000004734;0ddd62b1-d85e-4d53-9363-8312449afcfe;Peer en Stefan reizen in deze voorstelling samen met hun jonge publiek de wereld rond en zingen de leukste traditionals van de landen die ze aandoen. Hoe vergaat het de verliefde indiaan Adriaan? Wat maakt de leukste kok van Suriname klaar? Hoe ziet een school in Afrika er uit? Welke dieren wonen er in Indonesië? En wat krijg je in een Spaans restaurant op je bord? Rasentertainer Peer de Graaf en topgitarist Stefan Blankestijn laten kinderen horen en ervaren wat hun leeftijdgenoten in andere landen leuk vinden en met wat voor muziek zij daar groot worden. De Liedjesatlas is een interactieve en levendige muziekvoorstelling met door Koos Meinderts vertaalde liedjes. Een reis door de wereld!;De Liedjesatlas - Peer en Stefan;
035b19f8-c4d1-0272-0042-000000004161;2022-07-23 17:00:00+02:00;2022-07-23 15:00:00+02:00;;e5bed21d-6539-40c7-90ec-281cb96cc55b;Begin dit jaar kwamen vijf amateur-zangers samen in de kunstacademie van Brugge voor een muzikaal avontuur. Het doel? Aantonen dat de muziek van William Byrd (1543-1623) kan gebracht worden door enthousiaste liefhebbers voor een gevarieerd publiek.  Openbaar repeteren op verschillende locaties lokte medereizigers. Het ensemble groeide en kreeg een instrumentale aanvulling met getalenteerde strijkers. Zo diende de mogelijkheid zich aan om de luister-ervaring meer toegankelijk te maken. Sulis blijft trouw aan de composities maar op basis van intuïtief aanvoelen wordt de muziek een dialoog tussen zangers en strijkers.  Deze intuïtie zou Sulis graag delen met de luisteraars. Bezoekers worden aangemoedigd om tijdens de concerten zelf creatief te zijn. Muziek en beeld gaan immers samen. Daarom krijgt het publiek de kans om de ervaring op tekenpapier te vertalen.   Een muzikale reis met Sulis wordt zo een artistieke totaal-ervaring voor alle metgezellen!;Aisthetes, the one who perceives door Sulis_Vocaal ensemble. Renaissance muziek.;15
